Formulation_ID,Cationic_Lipid_Mass_Ratio,Phospholipid_Mass_Ratio,Cholesterol_Mass_Ratio,PEG_Lipid_Mass_Ratio,Helper_lipid_ID,Amine,Tail,Lipid_name,Library_ID,Experiment_ID,Purity,Mix_type,Cargo_type,Experimenter_ID,Model_type,Target_or_delivered_gene,Delivery_target,Route_of_administration,Experiment_weight,Goal,Batch_or_individual_or_barcoded,Value_name,screen_id,Comment,Amine_number,Full_SMILES,Amine_SMILES,Tail_length,Num_tails,Ketone,Isocyanide,Is_cyclic,Formulation,Batch_or_individual,Random_id,4CR_Lipid_name,Aldehyde,Carboxylic_acid,Amine_name,Tail_name,Linker,MolWt,Tail_count,Num tails,Common_name,Ester,Disulfide,Total_radiance,Form_comment,molecular_weight
,,,,,DOPE,a23,,4k:a23|i01|o03+o03|c20,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i01,,Kauffman,,,,,c20,,,,,,,4CR2,,,,,
,,,,,DOPE,a23,,4k:a23|i01|o02+o02|c20,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o02+o02,i01,,Kauffman,,,,,c20,,,,,,,4CR5,,,,,
,,,,,DOPE,a23,,4k:a23|i02|o03+o03|c21,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i02,,Kauffman,,,,,c21,,,,,,,4CR2-4,,,,,
,,,,,DOPE,a23,,4k:a23|i01|o03+o03|c20,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i01,,Kauffman,,,,,c20,,,,,,,4CR2-3,,,,,
,,,,,DOPE,a23,,4k:a23|i03|o01+o01|c01,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o01+o01,i03,,Kauffman,,,,,c01,,,,,,,4CR15,,,,,
,,,,,DOPE,a23,,4k:a23|i01|o01+o01|c01,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o01+o01,i01,,Kauffman,,,,,c01,,,,,,,4CR9,,,,,
,,,,,DOPE,a23,,4k:a23|i04|o01+o01|c21,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o01+o01,i04,,Kauffman,,,,,c21,,,,,,,4CR20,,,,,
,,,,,DOPE,a23,,4k:a23|i03|o01+o01|c21,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o01+o01,i03,,Kauffman,,,,,c21,,,,,,,4CR19,,,,,
,,,,,DOPE,a23,,4k:a23|i04|o01+o01|c01,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o01+o01,i04,,Kauffman,,,,,c01,,,,,,,4CR18,,,,,
,,,,,DOPE,a23,,4k:a23|i03|o02+o03|c01,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o02+o03,i03,,Kauffman,,,,,c01,,,,,,,4CR25,,,,,
,,,,,DOPE,a23,,4k:a23|i03|o02+o02|c01,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o02+o02,i03,,Kauffman,,,,,c01,,,,,,,4CR22,,,,,
,,,,,DOPE,a23,,4k:a23|i03|o01+o01|c20,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o01+o01,i03,,Kauffman,,,,,c20,,,,,,,4CR21,,,,,
,,,,,DOPE,a23,,4k:a23|i03|o03+o03|c01,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i03,,Kauffman,,,,,c01,,,,,,,4CR27,,,,,
,,,,,DOPE,a23,,4k:a23|i01|o03+o03|c01,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i01,,Kauffman,,,,,c01,,,,,,,4CR26,,,,,
,,,,,DOPE,a26,,4k:a26|i04|o03+o03|c22,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i04,,Kauffman,,,,,c22,,,,,,,ML3,,,,,
,,,,,DOPE,a23,,4k:a23|i04|o03+o03|c20,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i04,,Kauffman,,,,,c20,,,,,,,ML3-Me-Oleic,,,,,
,,,,,DOPE,a23,,4k:a23|i04|o03+o03|c22,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i04,,Kauffman,,,,,c22,,,,,,,ML3Me,,,,,
,,,,,DOPE,a23,,4k:a23|i04|o03+o03|c21,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i04,,Kauffman,,,,,c21,,,,,,,ML3-Me-Linoleic,,,,,
,,,,,DOPE,a23,,4k:a23|i04|o03+o03|c61,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i04,,Kauffman,,,,,c61,,,,,,,ML3-Me-GLA,,,,,
,,,,,DOPE,a23,,4k:a23|i04|o03+o03|c23,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i04,,Kauffman,,,,,c23,,,,,,,ML3-Me-DHA,,,,,
,,,,,DOPE,a33,,4k:a33|i04|o02+o02|c22,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o02+o02,i04,,Kauffman,,,,,c22,,,,,,,ML5,,,,,
,,,,,DOPE,a23,,4k:a23|i02|o03+o03|c23,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i02,,Kauffman,,,,,c23,,,,,,,ML3-Me-DHA-n-butyl,,,,,
,,,,,DOPE,a21,,4k:a21|i04|o55+o55|c23,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o55+o55,i04,,Kauffman,,,,,c23,,,,,,,FO-2-DHA,,,,,
,,,,,DOPE,a21,,4k:a21|i04|o55+o55|c21,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o55+o55,i04,,Kauffman,,,,,c21,,,,,,,FO-2,,,,,
,,,,,DOPE,a21,,4k:a21|i04|o04+o04|c23,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o04+o04,i04,,Kauffman,,,,,c23,,,,,,,FO-12,,,,,
,,,,,DOPE,a21,,4k:a21|i02|o04+o04|c23,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o04+o04,i02,,Kauffman,,,,,c23,,,,,,,FO-13,,,,,
,,,,,DOPE,a23,,4k:a23|i03|o03+o03|c21,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i03,,Kauffman,,,,,c21,,,,,,,FO-6,,,,,
,,,,,DOPE,a23,,4k:a23|i03|o03+o03|c23,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i03,,Kauffman,,,,,c23,,,,,,,FO-6-DHA,,,,,
,,,,,DOPE,a64,,4k:a64|i03|o03+o03|c23,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i03,,Kauffman,,,,,c23,,,,,,,FO-7,,,,,
,,,,,DOPE,a64,,4k:a64|i03|o47+o47|c23,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o47+o47,i03,,Kauffman,,,,,c23,,,,,,,FO-24,,,,,
,,,,,DOPE,a64,,4k:a64|i02|o47+o47|c23,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o47+o47,i02,,Kauffman,,,,,c23,,,,,,,FO-10,,,,,
,,,,,DOPE,a64,,4k:a64|i01|o47+o47|c23,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o47+o47,i01,,Kauffman,,,,,c23,,,,,,,FO-11,,,,,
,,,,,DOPE,a78,,4k:a78|i02|o47+o47|c23,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o47+o47,i02,,Kauffman,,,,,c23,,,,,,,FO-9,,,,,
,,,,,DOPE,a23,,4k:a23|i04|o47+o47|c23,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o47+o47,i04,,Kauffman,,,,,c23,,,,,,,FO-8-propyl,,,,,
,,,,,DOPE,a64,,4k:a64|i04|o47+o47|c23,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o47+o47,i04,,Kauffman,,,,,c23,,,,,,,FO-8,,,,,
,,,,,DOPE,a64,,4k:a64|i03|o31+o31|c23,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o31+o31,i03,,Kauffman,,,,,c23,,,,,,,FO-23,,,,,
,,,,,DOPE,a64,,4k:a64|i04|o31+o31|c23,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o31+o31,i04,,Kauffman,,,,,c23,,,,,,,FO-15,,,,,
,,,,,DOPE,a78,,4k:a78|i02|o31+o31|c23,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o31+o31,i02,,Kauffman,,,,,c23,,,,,,,FO-18,,,,,
,,,,,DOPE,a64,,4k:a64|i01|o31+o31|c23,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o31+o31,i01,,Kauffman,,,,,c23,,,,,,,FO-17,,,,,
,,,,,DOPE,a64,,4k:a64|i02|o31+o31|c23,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o31+o31,i02,,Kauffman,,,,,c23,,,,,,,FO-16,,,,,
,,,,,DOPE,a78,,4k:a78|i02|o29+o29|c23,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o29+o29,i02,,Kauffman,,,,,c23,,,,,,,FO-22,,,,,
,,,,,DOPE,a23,,4k:a23|i02|o03+o03|c62,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i02,,Kauffman,,,,,c62,,,,,,,FO-30,,,,,
,,,,,DOPE,a64,,4k:a64|i02|o31+o31|c62,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o31+o31,i02,,Kauffman,,,,,c62,,,,,,,FO-33,,,,,
,,,,,DOPE,a23,,4k:a23|i03|o03+o03|c62,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i03,,Kauffman,,,,,c62,,,,,,,FO-36,,,,,
,,,,,DOPE,a23,,4k:a23|i02|o55+o55|cl05&o04,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o55+o55,i02,,Kauffman,,,,,cl05&o04,,,,,,,FO-37,,,,,
,,,,,DOPE,a23,,4k:a23|i02|o56+o56|cl05&o04,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o56+o56,i02,,Kauffman,,,,,cl05&o04,,,,,,,FO-38,,,,,
,,,,,DOPE,a23,,4k:a23|i02|o57+o57|cl05&o04,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o57+o57,i02,,Kauffman,,,,,cl05&o04,,,,,,,FO-39,,,,,
,,,,,DOPE,a23,,4k:a23|i02|o58+o58|cl05&o04,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o58+o58,i02,,Kauffman,,,,,cl05&o04,,,,,,,FO-40,,,,,
,,,,,DOPE,a23,,4k:a23|i02|o59+o59|cl05&o04,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o59+o59,i02,,Kauffman,,,,,cl05&o04,,,,,,,FO-41,,,,,
,,,,,DOPE,a23,,4k:a23|i02|o60+o60|cl05&o04,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o60+o60,i02,,Kauffman,,,,,cl05&o04,,,,,,,FO-42,,,,,
,,,,,DOPE,a23,,4k:a23|i02|o03+o03|cl05&o40,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i02,,Kauffman,,,,,cl05&o40,,,,,,,FO-43,,,,,
,,,,,DOPE,a23,,4k:a23|i02|o03+o03|cl05&o03,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i02,,Kauffman,,,,,cl05&o03,,,,,,,FO-44,,,,,
,,,,,DOPE,a64,,4k:a64|i02|o47+o47|cl05&o04,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o47+o47,i02,,Kauffman,,,,,cl05&o04,,,,,,,FO-28,,,,,
,,,,,DOPE,a64,,4k:a64|i02|o47+o47|cl05&o47,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o47+o47,i02,,Kauffman,,,,,cl05&o47,,,,,,,FO-27,,,,,
,,,,,DOPE,a23,,4k:a23|i02|o03+o03|cl05&o04,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i02,,Kauffman,,,,,cl05&o04,,,,,,,FO-32,,,,,
,,,,,DOPE,a23,,4k:a23|i02|o03+o03|cl05&o47,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i02,,Kauffman,,,,,cl05&o47,,,,,,,FO-31,,,,,
,,,,,DOPE,a64,,4k:a64|i02|o31+o31|cl05&o04,4CR_Ketone,IR_4CR_ketone,Pure,Microfluidic,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o31+o31,i02,,4CR_Ket_Optimized,,,,,cl05&o04,,,,,,,FO-35,,,,,
,,,,,DOPE,a64,,4k:a64|i02|o31+o31|cl05&o47,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o31+o31,i02,,Kauffman,,,,,cl05&o47,,,,,,,FO-34,,,,,
,,,,,DOPE,a23,,4k:a23|i01|o01+o01|cl05&o04,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o01+o01,i01,,Kauffman,,,,,cl05&o04,,,,,,,4CR13,,,,,
,50.1,24.6,16.8,8.5,DOTAP,a23,,4k:a23|i01|o03+o03|c23,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,HBEC_ALI,FFL,lung_epithelium,in_vitro,2.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i01,,T1-5,,,,,c23,,,,,,,4CR2-2,,,,,
,50.1,24.6,16.8,8.5,DOTAP,a23,,4k:a23|i01|o03+o03|c22,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,HBEC_ALI,FFL,lung_epithelium,in_vitro,2.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i01,,T1-5,,,,,c22,,,,,,,4CR2-1,,,,,
,50.1,24.6,16.8,8.5,DOTAP,a23,,4k:a23|i01|o03+o03|c20,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,HBEC_ALI,FFL,lung_epithelium,in_vitro,2.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i01,,T1-5,,,,,c20,,,,,,,4CR2,,,,,
,50.1,24.6,16.8,8.5,DOTAP,a23,,4k:a23|i01|o02+o02|c20,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,HBEC_ALI,FFL,lung_epithelium,in_vitro,2.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o02+o02,i01,,T1-5,,,,,c20,,,,,,,4CR5,,,,,
,50.1,24.6,16.8,8.5,DOTAP,a23,,4k:a23|i02|o03+o03|c21,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,HBEC_ALI,FFL,lung_epithelium,in_vitro,2.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i02,,T1-5,,,,,c21,,,,,,,4CR2-4,,,,,
,50.1,24.6,16.8,8.5,DOTAP,a23,,4k:a23|i01|o03+o03|c20,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,HBEC_ALI,FFL,lung_epithelium,in_vitro,2.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i01,,T1-5,,,,,c20,,,,,,,4CR2-3,,,,,
,50.1,24.6,16.8,8.5,DOTAP,a23,,4k:a23|i03|o01+o01|c01,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,HBEC_ALI,FFL,lung_epithelium,in_vitro,2.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o01+o01,i03,,T1-5,,,,,c01,,,,,,,4CR15,,,,,
,50.1,24.6,16.8,8.5,DOTAP,a23,,4k:a23|i04|o01+o01|c21,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,HBEC_ALI,FFL,lung_epithelium,in_vitro,2.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o01+o01,i04,,T1-5,,,,,c21,,,,,,,4CR20,,,,,
,50.1,24.6,16.8,8.5,DOTAP,a23,,4k:a23|i03|o01+o01|c21,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,HBEC_ALI,FFL,lung_epithelium,in_vitro,2.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o01+o01,i03,,T1-5,,,,,c21,,,,,,,4CR19,,,,,
,50.1,24.6,16.8,8.5,DOTAP,a23,,4k:a23|i03|o01+o01|c20,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,HBEC_ALI,FFL,lung_epithelium,in_vitro,2.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o01+o01,i03,,T1-5,,,,,c20,,,,,,,4CR21,,,,,
,50.1,24.6,16.8,8.5,DOTAP,a26,,4k:a26|i04|o03+o03|c22,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,HBEC_ALI,FFL,lung_epithelium,in_vitro,2.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i04,,T1-5,,,,,c22,,,,,,,ML3,,,,,
,50.1,24.6,16.8,8.5,DOTAP,a23,,4k:a23|i04|o03+o03|c20,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,HBEC_ALI,FFL,lung_epithelium,in_vitro,2.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i04,,T1-5,,,,,c20,,,,,,,ML3-Me-Oleic,,,,,
,50.1,24.6,16.8,8.5,DOTAP,a23,,4k:a23|i04|o03+o03|c22,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,HBEC_ALI,FFL,lung_epithelium,in_vitro,2.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i04,,T1-5,,,,,c22,,,,,,,ML3Me,,,,,
,50.1,24.6,16.8,8.5,DOTAP,a23,,4k:a23|i04|o03+o03|c21,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,HBEC_ALI,FFL,lung_epithelium,in_vitro,2.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i04,,T1-5,,,,,c21,,,,,,,ML3-Me-Linoleic,,,,,
,50.1,24.6,16.8,8.5,DOTAP,a23,,4k:a23|i04|o03+o03|c61,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,HBEC_ALI,FFL,lung_epithelium,in_vitro,2.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i04,,T1-5,,,,,c61,,,,,,,ML3-Me-GLA,,,,,
,50.1,24.6,16.8,8.5,DOTAP,a23,,4k:a23|i04|o03+o03|c23,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,HBEC_ALI,FFL,lung_epithelium,in_vitro,2.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i04,,T1-5,,,,,c23,,,,,,,ML3-Me-DHA,,,,,
,50.1,24.6,16.8,8.5,DOTAP,a23,,4k:a23|i02|o03+o03|c23,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,HBEC_ALI,FFL,lung_epithelium,in_vitro,2.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i02,,T1-5,,,,,c23,,,,,,,ML3-Me-DHA-n-butyl,,,,,
,50.1,24.6,16.8,8.5,DOTAP,a21,,4k:a21|i02|o04+o04|c23,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,HBEC_ALI,FFL,lung_epithelium,in_vitro,2.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o04+o04,i02,,T1-5,,,,,c23,,,,,,,FO-13,,,,,
