Formulation_ID,Cationic_Lipid_Mass_Ratio,Phospholipid_Mass_Ratio,Cholesterol_Mass_Ratio,PEG_Lipid_Mass_Ratio,Helper_lipid_ID,Amine,Tail,Lipid_name,Library_ID,Experiment_ID,Purity,Mix_type,Cargo_type,Experimenter_ID,Model_type,Target_or_delivered_gene,Delivery_target,Route_of_administration,Experiment_weight,Goal,Batch_or_individual_or_barcoded,Value_name,screen_id,Comment,Amine_number,Full_SMILES,Amine_SMILES,Tail_length,Num_tails,Ketone,Isocyanide,Is_cyclic,Formulation,Batch_or_individual,Random_id,4CR_Lipid_name,Aldehyde,Carboxylic_acid,Amine_name,Tail_name,Linker,MolWt,Tail_count,Num tails,Common_name,Ester,Disulfide,Total_radiance,Form_comment,molecular_weight
,,,,,DOPE,RM_carbonate_A13,RM_carbonate_T3 ,A13-T3 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A29,RM_carbonate_T8 ,A29-T8 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A7,RM_carbonate_T3 ,A7-T3 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A34,RM_carbonate_T2 ,A34-T2 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A24,RM_carbonate_T8 ,A24-T8 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A38,RM_carbonate_T4 ,A38-T4 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A33,RM_carbonate_T4 ,A33-T4 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A29,RM_carbonate_T3 ,A29-T3 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A2,RM_carbonate_T1 ,A2-T1 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A6,RM_carbonate_T6 ,A6-T6 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A41,RM_carbonate_T5 ,A41-T5 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A7,RM_carbonate_T6 ,A7-T6 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A34,RM_carbonate_T10 ,A34-T10 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A38,RM_carbonate_T9 ,A38-T9 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A29,RM_carbonate_T6 ,A29-T6 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A38,RM_carbonate_T8 ,A38-T8 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A10,RM_carbonate_T2 ,A10-T2 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A13,RM_carbonate_T2 ,A13-T2 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A7,RM_carbonate_T4 ,A7-T4 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A10,RM_carbonate_T7 ,A10-T7 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A40,RM_carbonate_T10 ,A40-T10 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A24,RM_carbonate_T9 ,A24-T9 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A41,RM_carbonate_T6 ,A41-T6 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A10,RM_carbonate_T9 ,A10-T9 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A13,RM_carbonate_T1 ,A13-T1 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A29,RM_carbonate_T7 ,A29-T7 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A24,RM_carbonate_T5 ,A24-T5 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A41,RM_carbonate_T7 ,A41-T7 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A29,RM_carbonate_T1 ,A29-T1 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A53,RM_carbonate_T9 ,A53-T9 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A13,RM_carbonate_T10 ,A13-T10 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A6,RM_carbonate_T5 ,A6-T5 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A24,RM_carbonate_T3 ,A24-T3 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A53,RM_carbonate_T10 ,A53-T10 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A6,RM_carbonate_T9 ,A6-T9 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A41,RM_carbonate_T1 ,A41-T1 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A44,RM_carbonate_T5 ,A44-T5 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A33,RM_carbonate_T3 ,A33-T3 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A53,RM_carbonate_T4 ,A53-T4 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A24,RM_carbonate_T6 ,A24-T6 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A34,RM_carbonate_T9 ,A34-T9 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A24,RM_carbonate_T1 ,A24-T1 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A44,RM_carbonate_T7 ,A44-T7 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A44,RM_carbonate_T2 ,A44-T2 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A29,RM_carbonate_T2 ,A29-T2 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A24,RM_carbonate_T4 ,A24-T4 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A13,RM_carbonate_T8 ,A13-T8 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A41,RM_carbonate_T2 ,A41-T2 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A38,RM_carbonate_T7 ,A38-T7 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A10,RM_carbonate_T3 ,A10-T3 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A41,RM_carbonate_T9 ,A41-T9 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A6,RM_carbonate_T7 ,A6-T7 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A44,RM_carbonate_T9 ,A44-T9 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A41,RM_carbonate_T3 ,A41-T3 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A24,RM_carbonate_T2 ,A24-T2 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A6,RM_carbonate_T4 ,A6-T4 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A53,RM_carbonate_T8 ,A53-T8 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A38,RM_carbonate_T10 ,A38-T10 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A13,RM_carbonate_T6 ,A13-T6 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A10,RM_carbonate_T6 ,A10-T6 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A38,RM_carbonate_T5 ,A38-T5 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A53,RM_carbonate_T7 ,A53-T7 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A40,RM_carbonate_T9 ,A40-T9 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A6,RM_carbonate_T8 ,A6-T8 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A53,RM_carbonate_T6 ,A53-T6 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A29,RM_carbonate_T5 ,A29-T5 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A41,RM_carbonate_T4 ,A41-T4 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A10,RM_carbonate_T4 ,A10-T4 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A53,RM_carbonate_T5 ,A53-T5 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A6,RM_carbonate_T10 ,A6-T10 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A10,RM_carbonate_T10 ,A10-T10 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A41,RM_carbonate_T8 ,A41-T8 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A13,RM_carbonate_T9 ,A13-T9 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A29,RM_carbonate_T4 ,A29-T4 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A61,RM_carbonate_T9 ,A61-T9 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A13,RM_carbonate_T7 ,A13-T7 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A61,RM_carbonate_T10 ,A61-T10 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A2,RM_carbonate_T9 ,A2-T9 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A40,RM_carbonate_T4 ,A40-T4 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A44,RM_carbonate_T3 ,A44-T3 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A40,RM_carbonate_T6 ,A40-T6 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A40,RM_carbonate_T7 ,A40-T7 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
,,,,,DOPE,RM_carbonate_A10,RM_carbonate_T5 ,A10-T5 ,RM_carbonate,RM_BL_AG_carbonate,Crude,Hand,mRNA,bli_agordon,,FFL,generic_cell,in_vitro,1.0,max,,log luminescence,RM_BL_AG_carbonate,,,,,,,,,,Kauffman,Individual,,,,,,,,,,,,,,,,
