Formulation_ID,Cationic_Lipid_Mass_Ratio,Phospholipid_Mass_Ratio,Cholesterol_Mass_Ratio,PEG_Lipid_Mass_Ratio,Helper_lipid_ID,Amine,Tail,Lipid_name,Library_ID,Experiment_ID,Purity,Mix_type,Cargo_type,Experimenter_ID,Model_type,Target_or_delivered_gene,Delivery_target,Route_of_administration,Experiment_weight,Goal,Batch_or_individual_or_barcoded,Value_name,screen_id,Comment,Amine_number,Full_SMILES,Amine_SMILES,Tail_length,Num_tails,Ketone,Isocyanide,Is_cyclic,Formulation,Batch_or_individual,Random_id,4CR_Lipid_name,Aldehyde,Carboxylic_acid,Amine_name,Tail_name,Linker,MolWt,Tail_count,Num tails,Common_name,Ester,Disulfide,Total_radiance,Form_comment,molecular_weight
,,,,,DOPE,,,Akinc_Michael_Amine_13_O14,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_13,Akinc_Michael_O14,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_25_O14,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_25,Akinc_Michael_O14,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_86_O14,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_86,Akinc_Michael_O14,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_99_O14,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_99,Akinc_Michael_O14,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_103_O14,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_103,Akinc_Michael_O14,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_24_O14,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_24,Akinc_Michael_O14,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_1_O15,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_1,Akinc_Michael_O15,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_31_O15,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_31,Akinc_Michael_O15,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_77_O15,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_77,Akinc_Michael_O15,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_81_O15,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_81,Akinc_Michael_O15,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_96_O15,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_96,Akinc_Michael_O15,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_100_O15,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_100,Akinc_Michael_O15,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_109_O15,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_109,Akinc_Michael_O15,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_1_N12,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_1,Akinc_Michael_N12,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_6_N12,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_6,Akinc_Michael_N12,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_20_N12,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_20,Akinc_Michael_N12,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_28_N12,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_28,Akinc_Michael_N12,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_60_N12,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_60,Akinc_Michael_N12,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_61_N12,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_61,Akinc_Michael_N12,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_86_N12,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_86,Akinc_Michael_N12,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_87_N12,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_87,Akinc_Michael_N12,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_91_N12,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_91,Akinc_Michael_N12,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_93_N12,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_93,Akinc_Michael_N12,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_94_N12,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_94,Akinc_Michael_N12,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_103_N12,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_103,Akinc_Michael_N12,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_10_N14,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_10,Akinc_Michael_N14,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_15_N14,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_15,Akinc_Michael_N14,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_22_N14,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_22,Akinc_Michael_N14,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_28_N14,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_28,Akinc_Michael_N14,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_32_N14,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_32,Akinc_Michael_N14,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_33_N14,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_33,Akinc_Michael_N14,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_63_N14,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_63,Akinc_Michael_N14,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_86_N14,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_86,Akinc_Michael_N14,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_90_N14,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_90,Akinc_Michael_N14,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_91_N14,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_91,Akinc_Michael_N14,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_90_N15,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_90,Akinc_Michael_N15,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_100_N15,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_100,Akinc_Michael_N15,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_103_N15,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_103,Akinc_Michael_N15,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_1_N16,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_1,Akinc_Michael_N16,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_60_N16,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_60,Akinc_Michael_N16,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_61_N16,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_61,Akinc_Michael_N16,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_70_N16,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_70,Akinc_Michael_N16,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_75_N16,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_75,Akinc_Michael_N16,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_76_N16,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_76,Akinc_Michael_N16,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_77_N16,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_77,Akinc_Michael_N16,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_79_N16,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_79,Akinc_Michael_N16,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_100_N16,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_100,Akinc_Michael_N16,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_103_N16,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_103,Akinc_Michael_N16,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_24_N18,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_24,Akinc_Michael_N18,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_1_O10,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_1,Akinc_Michael_O10,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_6_O10,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_6,Akinc_Michael_O10,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_7_O10,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_7,Akinc_Michael_O10,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_10_O10,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_10,Akinc_Michael_O10,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_11_O10,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_11,Akinc_Michael_O10,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_13_O10,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_13,Akinc_Michael_O10,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_15_O10,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_15,Akinc_Michael_O10,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_17_O10,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_17,Akinc_Michael_O10,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_20_O10,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_20,Akinc_Michael_O10,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_21_O10,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_21,Akinc_Michael_O10,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_22_O10,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_22,Akinc_Michael_O10,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_25_O10,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_25,Akinc_Michael_O10,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_26_O10,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_26,Akinc_Michael_O10,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_28_O10,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_28,Akinc_Michael_O10,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_31_O10,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_31,Akinc_Michael_O10,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_32_O10,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_32,Akinc_Michael_O10,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_33_O10,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_33,Akinc_Michael_O10,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_34_O10,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_34,Akinc_Michael_O10,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_36_O10,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_36,Akinc_Michael_O10,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_38_O10,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_38,Akinc_Michael_O10,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_60_O10,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_60,Akinc_Michael_O10,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_61_O10,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_61,Akinc_Michael_O10,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_62_O10,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_62,Akinc_Michael_O10,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_63_O10,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_63,Akinc_Michael_O10,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_64_O10,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_64,Akinc_Michael_O10,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_70_O10,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_70,Akinc_Michael_O10,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_75_O10,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_75,Akinc_Michael_O10,,,,,,,,,,
,,,,,DOPE,,,Akinc_Michael_Amine_76_O10,Akinc_Michael,Akinc_Michael_addition,Crude,Hand,siRNA,akinc,HeLa,FFL,generic_cell,in_vitro,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_76,Akinc_Michael_O10,,,,,,,,,,
